Country,ISO_Code,Level,GDLCODE,Region,"2015","2016","2017","2018"
"China","CHN","Subnat","CHNr130","Ningxia",4.26,4.34,4.41,4.49
"China","CHN","Subnat","CHNr129","Qinghai",5.14,5.29,5.43,5.58
"China","CHN","Subnat","CHNr127","Shaanxi",4.20,4.25,4.29,4.34
"China","CHN","Subnat","CHNr115","Shandong",3.75,3.80,3.84,3.89
"China","CHN","Subnat","CHNr109","Shanghai",3.36,3.43,3.49,3.56
"China","CHN","Subnat","CHNr104","Shanxi",4.38,4.49,4.60,4.71
"China","CHN","Subnat","CHNr123","Sichuan",4.37,4.51,4.64,4.78
"China","CHN","Subnat","CHNr102","Tianjin",3.46,3.55,3.63,3.72
"China","CHN","Subnat","CHNr131","Xinjiang",,,,
"China","CHN","Subnat","CHNr125","Yunnan",4.86,5.02,5.18,5.34
"China","CHN","Subnat","CHNr111","Zhejiang",4.03,4.04,4.05,4.06
"Fiji","FJI","National","FJIt","Total",,,,
"Fiji","FJI","Urb/rur","FJItu","Urban",,,,
"Fiji","FJI","Urb/rur","FJItr","Rural",,,,
"Fiji","FJI","Poverty","FJIp1","Poor",,,,
"Fiji","FJI","Poverty","FJIp0","Nonpoor",,,,
"Fiji","FJI","Wealth quartiles","FJIw41","Lowest 25%",,,,
"Fiji","FJI","Wealth quartiles","FJIw42","Second 25%",,,,
"Fiji","FJI","Wealth quartiles","FJIw43","Third 25%",,,,
"Fiji","FJI","Wealth quartiles","FJIw44","Highest 25%",,,,
"Fiji","FJI","Subnat","FJIr108","Ba",,,,
"Fiji","FJI","Subnat","FJIr106","Cakaudrove, Bua",,,,
"Fiji","FJI","Subnat","FJIr105","Kadavu, Lau, Lomaiviti, Rotuma",,,,
"Fiji","FJI","Subnat","FJIr107","Macuata",,,,
"Fiji","FJI","Subnat","FJIr109","Nadroga or Navosa",,,,
"Fiji","FJI","Subnat","FJIr101","Naitasiri",,,,
"Fiji","FJI","Subnat","FJIr110","Ra",,,,
"Fiji","FJI","Subnat","FJIr102","Rewa",,,,
"Fiji","FJI","Subnat","FJIr103","Serua, Namosi",,,,
"Fiji","FJI","Subnat","FJIr104","Tailevu",,,,
"India","IND","National","INDt","Total",5.82,5.81,5.80,5.79
"India","IND","Urb/rur","INDtu","Urban",5.54,5.48,5.42,5.37
"India","IND","Urb/rur","INDtr","Rural",5.96,5.97,5.98,6.00
"India","IND","Poverty","INDp1","Poor",5.75,5.74,5.73,5.73
"India","IND","Poverty","INDp0","Nonpoor",5.88,5.86,5.84,5.82
"India","IND","Wealth quartiles","INDw41","Lowest 25%",5.71,5.77,5.84,5.90
"India","IND","Wealth quartiles","INDw42","Second 25%",5.93,5.90,5.88,5.85
"India","IND","Wealth quartiles","INDw43","Third 25%",5.83,5.82,5.82,5.81
"India","IND","Wealth quartiles","INDw44","Highest 25%",5.82,5.75,5.68,5.61
"India","IND","Subnat","INDr136","Andaman and Nicobar Islands",5.01,5.01,5.01,5.01
"India","IND","Subnat","INDr101","Andhra Pradesh",4.86,4.88,4.90,4.92
"India","IND","Subnat","INDr125","Arunachal Pradesh",5.19,5.20,5.22,5.23
"India","IND","Subnat","INDr102","Assam",5.44,5.46,5.48,5.50
"India","IND","Subnat","INDr103","Bihar",6.60,6.63,6.67,6.70
"India","IND","Subnat","INDr131","Chandigarth",5.18,5.16,5.15,5.13
"India","IND","Subnat","INDr129","Chhattisgarh",5.82,5.83,5.85,5.86
"India","IND","Subnat","INDr132","Dadra and Nagar Haveli",5.58,5.77,5.96,6.15
"India","IND","Subnat","INDr134","Daman and Diu",4.82,4.82,4.82,4.82
"India","IND","Subnat","INDr104","Goa",4.90,4.96,5.02,5.08
"India","IND","Subnat","INDr105","Gujarat",5.86,5.86,5.87,5.87
"India","IND","Subnat","INDr106","Haryana",6.00,5.94,5.88,5.83
"India","IND","Subnat","INDr107","Himachal Pradesh",5.39,5.43,5.47,5.52
"India","IND","Subnat","INDr108","Jammu and Kashmir",6.16,5.98,5.80,5.63
"India","IND","Subnat","INDr128","Jharkhand",6.07,6.04,6.02,5.99
"India","IND","Subnat","INDr109","Karnataka",5.60,5.50,5.41,5.31
"India","IND","Subnat","INDr110","Kerala",4.81,4.66,4.51,4.36
"India","IND","Subnat","INDr135","Lakshadweep",6.94,6.94,6.94,6.94
"India","IND","Subnat","INDr111","Madhya Pradesh",6.07,6.12,6.18,6.23
"India","IND","Subnat","INDr112","Maharashtra",5.80,5.82,5.85,5.87
"India","IND","Subnat","INDr113","Manipur",5.74,5.59,5.45,5.30
"India","IND","Subnat","INDr114","Meghalaya",6.09,6.07,6.05,6.03
"India","IND","Subnat","INDr115","Mizoram",5.41,5.45,5.49,5.54
"India","IND","Subnat","INDr116","Nagaland",5.19,5.20,5.21,5.22
"India","IND","Subnat","INDr124","New Delhi",5.72,5.62,5.52,5.42
"India","IND","Subnat","INDr117","Orissa",5.26,5.08,4.90,4.73
"India","IND","Subnat","INDr133","Puducherry",4.65,4.72,4.79,4.86
"India","IND","Subnat","INDr118","Punjab",5.57,5.51,5.46,5.40
"India","IND","Subnat","INDr119","Rajasthan",6.31,6.25,6.19,6.14
"India","IND","Subnat","INDr120","Sikkim",4.88,4.69,4.51,4.32
"India","IND","Subnat","INDr121","Tamil Nadu",4.54,4.54,4.54,4.55
"India","IND","Subnat","INDr130","Telangana",4.83,4.83,4.83,4.83
"India","IND","Subnat","INDr126","Tripura",4.72,4.74,4.77,4.79
"India","IND","Subnat","INDr123","Uttar Pradesh",6.79,6.78,6.77,6.76
"India","IND","Subnat","INDr127","Uttaranchal",5.69,5.66,5.63,5.61
"India","IND","Subnat","INDr122","West Bengal",5.30,5.37,5.44,5.52
"Indonesia","IDN","National","IDNt","Total",4.87,,,
"Indonesia","IDN","Urb/rur","IDNtu","Urban",4.89,,,
"Indonesia","IDN","Urb/rur","IDNtr","Rural",4.80,,,
"Indonesia","IDN","Poverty","IDNp1","Poor",4.30,,,
"Indonesia","IDN","Poverty","IDNp0","Nonpoor",4.96,,,
"Indonesia","IDN","Wealth quartiles","IDNw41","Lowest 25%",4.66,,,
"Indonesia","IDN","Wealth quartiles","IDNw42","Second 25%",4.66,,,
"Indonesia","IDN","Wealth quartiles","IDNw43","Third 25%",4.94,,,
"Indonesia","IDN","Wealth quartiles","IDNw44","Highest 25%",5.12,,,
"Indonesia","IDN","Subnat","IDNr116","Bali",4.64,,,
"Indonesia","IDN","Subnat","IDNr109","Bangka Belitung",4.74,,,
"Indonesia","IDN","Subnat","IDNr115","Banten",4.90,,,
"Indonesia","IDN","Subnat","IDNr107","Bengkulu",4.57,,,
"Indonesia","IDN","Subnat","IDNr112","Central Java",4.36,,,
"Indonesia","IDN","Subnat","IDNr121","Central Kalimantan",5.06,,,
"Indonesia","IDN","Subnat","IDNr125","Central Sulawesi",5.74,,,
"Indonesia","IDN","Subnat","IDNr101","DI Aceh",5.56,,,
"Indonesia","IDN","Subnat","IDNr113","DI Yogyakarta",4.08,,,
"Indonesia","IDN","Subnat","IDNr110","DKI Jakarta",4.71,,,
"Indonesia","IDN","Subnat","IDNr114","East Java",4.59,,,
"Indonesia","IDN","Subnat","IDNr123","East Kalimantan",5.09,,,
"Indonesia","IDN","Subnat","IDNr118","East Nusa Tenggara",6.47,,,
"Indonesia","IDN","Subnat","IDNr119","East Timor",,,,
"Indonesia","IDN","Subnat","IDNr128","Gorontalo",5.87,,,
"Indonesia","IDN","Subnat","IDNr130","Irian Jaya (Papua and Papua Barat)",5.68,,,
"Indonesia","IDN","Subnat","IDNr105","Jambi",4.74,,,
"Indonesia","IDN","Subnat","IDNr108","Lampung",4.58,,,
"Indonesia","IDN","Subnat","IDNr129","Maluku",6.25,,,
"Indonesia","IDN","Subnat","IDNr124","North Sulawesi",5.04,,,
"Indonesia","IDN","Subnat","IDNr102","North Sumatra",4.95,,,
"Indonesia","IDN","Subnat","IDNr104","Riau (incl. Riau islands)",4.91,,,
"Indonesia","IDN","Subnat","IDNr122","South Kalimantan",4.28,,,
"Indonesia","IDN","Subnat","IDNr126","South Sulawesi (incl Sulawesi Barat)",5.69,,,
"Indonesia","IDN","Subnat","IDNr106","South Sumatra",4.62,,,
"Indonesia","IDN","Subnat","IDNr127","Southeast Sulawesi",5.34,,,
"Indonesia","IDN","Subnat","IDNr111","West Java",4.89,,,
"Indonesia","IDN","Subnat","IDNr120","West Kalimantan",5.05,,,
"Indonesia","IDN","Subnat","IDNr117","West Nusa Tenggara",4.55,,,
"Indonesia","IDN","Subnat","IDNr103","West Sumatra",5.33,,,
"Iran","IRN","National","IRNt","Total",,,,
"Iran","IRN","Urb/rur","IRNtu","Urban",,,,
"Iran","IRN","Urb/rur","IRNtr","Rural",,,,
"Iran","IRN","Poverty","IRNp1","Poor",,,,
"Iran","IRN","Poverty","IRNp0","Nonpoor",,,,
"Iran","IRN","Wealth quartiles","IRNw41","Lowest 25%",,,,
"Iran","IRN","Wealth quartiles","IRNw42","Second 25%",,,,
"Iran","IRN","Wealth quartiles","IRNw43","Third 25%",,,,
"Iran","IRN","Wealth quartiles","IRNw44","Highest 25%",,,,
"Iran","IRN","Subnat","IRNr125","Ardebil",,,,
"Iran","IRN","Subnat","IRNr119","Bushehr",,,,
"Iran","IRN","Subnat","IRNr115","Chaharmahal and Bakhtiyari",,,,
"Iran","IRN","Subnat","IRNr104","EastAzarbayejan",,,,
"Iran","IRN","Subnat","IRNr111","Esfahan",,,,
"Iran","IRN","Subnat","IRNr108","Fars",,,,
"Iran","IRN","Subnat","IRNr102","Gilan",,,,
"Iran","IRN","Subnat","IRNr128","Golestan",,,,
"Iran","IRN","Subnat","IRNr114","Hamedan",,,,
"Iran","IRN","Subnat","IRNr123","Hormozgan",,,,
"Iran","IRN","Subnat","IRNr117","Ilam",,,,
"Iran","IRN","Subnat","IRNr109","Kerman",,,,
"Iran","IRN","Subnat","IRNr106","Kermanshah",,,,
"Iran","IRN","Subnat","IRNr110","Khorasan-e-Razavi",,,,
"Iran","IRN","Subnat","IRNr107","Khuzestan",,,,
"Iran","IRN","Subnat","IRNr118","Kohgiluyeh and Boyerahmad",,,,
"Iran","IRN","Subnat","IRNr113","Kordestan",,,,
"Iran","IRN","Subnat","IRNr116","Lorestan",,,,
"Iran","IRN","Subnat","IRNr101","Markazi",,,,
"Iran","IRN","Subnat","IRNr103","Mazandaran",,,,
"Iran","IRN","Subnat","IRNr129","North Khorasan",,,,
"Iran","IRN","Subnat","IRNr127","Qazvin",,,,
"Iran","IRN","Subnat","IRNr126","Qom",,,,
"Iran","IRN","Subnat","IRNr121","Semnan",,,,
"Iran","IRN","Subnat","IRNr112","Sistanand Baluchestan",,,,
"Iran","IRN","Subnat","IRNr130","South Khorasan",,,,
"Iran","IRN","Subnat","IRNr124","Tehran and Alborz",,,,
"Iran","IRN","Subnat","IRNr105","WestAzarbayejan",,,,
"Iran","IRN","Subnat","IRNr122","Yazd",,,,
"Iran","IRN","Subnat","IRNr120","Zanjan",,,,
"Iraq","IRQ","National","IRQt","Total",7.88,7.84,7.79,7.75
"Iraq","IRQ","Urb/rur","IRQtu","Urban",7.54,7.53,7.52,7.51
"Iraq","IRQ","Urb/rur","IRQtr","Rural",8.66,8.54,8.41,8.29
"Iraq","IRQ","Poverty","IRQp1","Poor",8.13,7.99,7.86,7.72
"Iraq","IRQ","Poverty","IRQp0","Nonpoor",7.88,7.84,7.79,7.75
"Iraq","IRQ","Wealth quartiles","IRQw41","Lowest 25%",8.23,8.21,8.18,8.16
"Iraq","IRQ","Wealth quartiles","IRQw42","Second 25%",8.05,8.04,8.03,8.02
"Iraq","IRQ","Wealth quartiles","IRQw43","Third 25%",7.91,7.85,7.78,7.72
"Iraq","IRQ","Wealth quartiles","IRQw44","Highest 25%",7.27,7.18,7.08,6.99
"Iraq","IRQ","Subnat","IRQr107","Anbar",8.60,8.43,8.25,8.08
"Iraq","IRQ","Subnat","IRQr109","Babylon",8.04,7.92,7.80,7.68
"Iraq","IRQ","Subnat","IRQr108","Baghdad",7.70,7.83,7.97,8.10
"Iraq","IRQ","Subnat","IRQr118","Basra",8.62,8.57,8.51,8.46
"Iraq","IRQ","Subnat","IRQr106","Diala",7.73,7.72,7.72,7.71
"Iraq","IRQ","Subnat","IRQr101","Dohouk",8.30,8.17,8.04,7.91
"Iraq","IRQ","Subnat","IRQr105","Erbil",6.51,6.52,6.53,6.54
"Iraq","IRQ","Subnat","IRQr110","Kerbela",7.77,7.72,7.66,7.61
"Iraq","IRQ","Subnat","IRQr117","Maysan",8.63,8.52,8.41,8.30
"Iraq","IRQ","Subnat","IRQr115","Muthanna",9.35,9.24,9.14,9.03
"Iraq","IRQ","Subnat","IRQr113","Najaf",8.02,7.93,7.83,7.74
"Iraq","IRQ","Subnat","IRQr102","Nenava",8.05,7.93,7.82,7.70
"Iraq","IRQ","Subnat","IRQr114","Qadisiya",8.79,8.75,8.71,8.67
"Iraq","IRQ","Subnat","IRQr112","Salaheldeen",8.24,8.14,8.03,7.93
"Iraq","IRQ","Subnat","IRQr103","Suleimaniya",5.73,5.68,5.64,5.59
"Iraq","IRQ","Subnat","IRQr104","Ta-amem-Karkuk",6.44,6.32,6.20,6.08
"Iraq","IRQ","Subnat","IRQr116","Thi-Qar",9.03,8.89,8.74,8.60
"Iraq","IRQ","Subnat","IRQr111","Wasit",8.17,8.10,8.03,7.96
"Jordan","JOR","National","JORt","Total",5.97,5.85,5.74,5.63
"Jordan","JOR","Urb/rur","JORtu","Urban",5.90,5.79,5.68,5.57
"Jordan","JOR","Urb/rur","JORtr","Rural",6.38,6.29,6.20,6.11
"Jordan","JOR","Poverty","JORp1","Poor",4.99,4.87,4.74,4.61
"Jordan","JOR","Poverty","JORp0","Nonpoor",5.93,5.83,5.74,5.65
"Jordan","JOR","Wealth quartiles","JORw41","Lowest 25%",6.50,6.30,6.10,5.90
"Jordan","JOR","Wealth quartiles","JORw42","Second 25%",5.98,5.86,5.74,5.62
"Jordan","JOR","Wealth quartiles","JORw43","Third 25%",5.73,5.62,5.52,5.42
"Jordan","JOR","Wealth quartiles","JORw44","Highest 25%",5.60,5.60,5.59,5.58
"Jordan","JOR","Subnat","JORr108","Aljoun",6.43,6.33,6.22,6.11
"Jordan","JOR","Subnat","JORr101","Amman",5.74,5.60,5.46,5.32
"Jordan","JOR","Subnat","JORr112","Aqaba",5.69,5.50,5.32,5.14
"Jordan","JOR","Subnat","JORr102","Balqa",5.96,5.81,5.67,5.53
"Jordan","JOR","Subnat","JORr105","Irbid",6.13,6.04,5.95,5.86
"Jordan","JOR","Subnat","JORr107","Jarash",6.42,6.33,6.25,6.17
"Jordan","JOR","Subnat","JORr109","Karak",5.98,5.83,5.68,5.53
"Jordan","JOR","Subnat","JORr111","Ma'an",6.36,6.14,5.92,5.70
"Jordan","JOR","Subnat","JORr104","Madaba",6.07,6.02,5.97,5.92
"Jordan","JOR","Subnat","JORr106","Mafraq",6.70,6.62,6.55,6.48
"Jordan","JOR","Subnat","JORr110","Tafiela",6.18,6.09,6.00,5.91
"Jordan","JOR","Subnat","JORr103","Zarqa",5.88,5.82,5.76,5.70
"Kazakhstan","KAZ","National","KAZt","Total",4.55,4.55,4.55,4.55
"Kazakhstan","KAZ","Urb/rur","KAZtu","Urban",4.00,3.99,3.99,3.98
"Kazakhstan","KAZ","Urb/rur","KAZtr","Rural",5.17,5.17,5.17,5.18
"Kazakhstan","KAZ","Poverty","KAZp1","Poor",3.09,2.80,2.52,2.23
"Kazakhstan","KAZ","Poverty","KAZp0","Nonpoor",4.55,4.55,4.55,4.54
"Kazakhstan","KAZ","Wealth quartiles","KAZw41","Lowest 25%",5.07,5.02,4.97,4.92
"Kazakhstan","KAZ","Wealth quartiles","KAZw42","Second 25%",5.12,5.16,5.20,5.25
"Kazakhstan","KAZ","Wealth quartiles","KAZw43","Third 25%",3.85,3.84,3.83,3.82
"Kazakhstan","KAZ","Wealth quartiles","KAZw44","Highest 25%",3.78,3.80,3.82,3.85
"Kazakhstan","KAZ","Subnat","KAZr101","Almaty city",3.75,3.79,3.83,3.87
"Kazakhstan","KAZ","Subnat","KAZr104","Central region (Karagandinskaya)",3.73,3.68,3.64,3.59
"Kazakhstan","KAZ","Subnat","KAZr106","East region (East-Kazakhstanskaya)",3.61,3.59,3.57,3.55
"Kazakhstan","KAZ","Subnat","KAZr105","North region (Akmolinskaya (incl Astana city), Kostnaiskaya, Pavlodarskaya, North-Kazakhstanskaya)",3.73,3.74,3.74,3.75
"Kazakhstan","KAZ","Subnat","KAZr102","South region (Almatinskaya, Zhambylskaya, Kyzylordinskaya, South-Kazakhstanskaya)",5.52,5.54,5.56,5.58
"Kazakhstan","KAZ","Subnat","KAZr103","West region (Aktyubinskaya, Atyrauskaya, Mangistauskaya, West-Kazakhstanskaya)",4.80,4.76,4.71,4.67
"Kyrgyzstan","KGZ","National","KGZt","Total",5.34,5.31,5.27,5.23
"Kyrgyzstan","KGZ","Urb/rur","KGZtu","Urban",4.45,4.45,4.46,4.46
"Kyrgyzstan","KGZ","Urb/rur","KGZtr","Rural",5.78,5.74,5.70,5.66
"Kyrgyzstan","KGZ","Poverty","KGZp1","Poor",4.81,4.72,4.62,4.52
"Kyrgyzstan","KGZ","Poverty","KGZp0","Nonpoor",5.35,5.31,5.27,5.23
"Kyrgyzstan","KGZ","Wealth quartiles","KGZw41","Lowest 25%",5.75,5.73,5.70,5.67
"Kyrgyzstan","KGZ","Wealth quartiles","KGZw42","Second 25%",5.82,5.74,5.65,5.57
"Kyrgyzstan","KGZ","Wealth quartiles","KGZw43","Third 25%",5.37,5.37,5.36,5.36
"Kyrgyzstan","KGZ","Wealth quartiles","KGZw44","Highest 25%",3.88,3.82,3.75,3.69
"Kyrgyzstan","KGZ","Subnat","KGZr108","Batken",5.61,5.61,5.62,5.62
"Kyrgyzstan","KGZ","Subnat","KGZr101","Bishkek",3.97,3.96,3.96,3.95
"Kyrgyzstan","KGZ","Subnat","KGZr103","East (Naryn)",4.97,5.01,5.04,5.08
"Kyrgyzstan","KGZ","Subnat","KGZr105","Jalal-Abad",5.65,5.67,5.68,5.70
"Kyrgyzstan","KGZ","Subnat","KGZr107","Naryn",5.18,5.23,5.27,5.31
"Kyrgyzstan","KGZ","Subnat","KGZr102","North (Issyk-Kul, Chuy, Talas)",4.62,4.70,4.77,4.84
"Kyrgyzstan","KGZ","Subnat","KGZr106","Osh",6.24,6.12,6.01,5.89
"Kyrgyzstan","KGZ","Subnat","KGZr104","South (Osh, Batken, Jalal-Abad)",6.00,5.88,5.75,5.63
"Lao","LAO","National","LAOt","Total",5.85,5.73,5.61,5.49
"Lao","LAO","Urb/rur","LAOtu","Urban",5.49,5.41,5.32,5.23
"Lao","LAO","Urb/rur","LAOtr","Rural",5.99,5.86,5.74,5.62
"Lao","LAO","Poverty","LAOp1","Poor",6.27,6.15,6.03,5.91
"Lao","LAO","Poverty","LAOp0","Nonpoor",5.69,5.59,5.50,5.41
"Lao","LAO","Wealth quartiles","LAOw41","Lowest 25%",6.32,6.20,6.07,5.94
"Lao","LAO","Wealth quartiles","LAOw42","Second 25%",6.02,5.88,5.74,5.60
"Lao","LAO","Wealth quartiles","LAOw43","Third 25%",5.55,5.44,5.33,5.22
"Lao","LAO","Wealth quartiles","LAOw44","Highest 25%",5.43,5.34,5.24,5.14
"Lao","LAO","Subnat","LAOr117","Attapeu",5.85,5.78,5.71,5.64
"Lao","LAO","Subnat","LAOr105","Bokeo",6.17,6.05,5.94,5.83
"Lao","LAO","Subnat","LAOr111","Borikhamxay",5.60,5.59,5.58,5.57
"Lao","LAO","Subnat","LAOr116","Champasack",5.64,5.57,5.50,5.43
"Lao","LAO","Subnat","LAOr107","Huaphanh",6.28,6.05,5.83,5.61
"Lao","LAO","Subnat","LAOr112","Khammuane",5.43,5.36,5.29,5.22
"Lao","LAO","Subnat","LAOr103","Luangnamtha",5.61,5.54,5.48,5.42
"Lao","LAO","Subnat","LAOr106","Luangprabang",5.51,5.48,5.45,5.42
"Lao","LAO","Subnat","LAOr104","Oudomxay",6.20,6.03,5.86,5.69
"Lao","LAO","Subnat","LAOr102","Phongsaly",5.92,5.65,5.38,5.11
"Lao","LAO","Subnat","LAOr114","Saravane",6.69,6.45,6.21,5.97
"Lao","LAO","Subnat","LAOr113","Savannakhet",6.22,6.05,5.88,5.71
"Lao","LAO","Subnat","LAOr108","Sayabury",4.99,4.89,4.78,4.67
"Lao","LAO","Subnat","LAOr115","Sekong",6.66,6.40,6.15,5.90
"Lao","LAO","Subnat","LAOr101","Vientiane Municipality",5.39,5.30,5.21,5.12
"Lao","LAO","Subnat","LAOr110","Vientiane Province",5.81,5.83,5.84,5.85
"Lao","LAO","Subnat","LAOr109","Xiengkhuang",6.16,6.06,5.96,5.86
"Malaysia","MYS","National","MYSt","Total",,,,
"Malaysia","MYS","Urb/rur","MYStu","Urban",,,,
"Malaysia","MYS","Urb/rur","MYStr","Rural",,,,
"Malaysia","MYS","Wealth quartiles","MYSw41","Lowest 25%",,,,
"Malaysia","MYS","Wealth quartiles","MYSw42","Second 25%",,,,
"Malaysia","MYS","Wealth quartiles","MYSw43","Third 25%",,,,
"Malaysia","MYS","Wealth quartiles","MYSw44","Highest 25%",,,,
"Malaysia","MYS","Subnat","MYSr203"," Central (Perak, Selangor, Wilayah Persekutuan)",,,,
"Malaysia","MYS","Subnat","MYSr202"," East (Kelantan, Terengganu, Pahang)",,,,
"Malaysia","MYS","Subnat","MYSr205"," East Malaysia (Saba, Sarawak)",,,,
"Malaysia","MYS","Subnat","MYSr201"," North (Perlis, Kedah, Penang)",,,,
"Malaysia","MYS","Subnat","MYSr204"," South (Negeri Sembilan, Melaka, Johor)",,,,
"Maldives","MDV","National","MDVt","Total",7.54,7.40,7.27,7.14
"Maldives","MDV","Urb/rur","MDVtu","Urban",8.18,8.02,7.87,7.72
"Maldives","MDV","Urb/rur","MDVtr","Rural",7.12,6.98,6.84,6.70
"Maldives","MDV","Poverty","MDVp1","Poor",3.21,3.10,2.99,2.88
"Maldives","MDV","Poverty","MDVp0","Nonpoor",7.54,7.41,7.27,7.13
"Maldives","MDV","Wealth quartiles","MDVw41","Lowest 25%",6.36,6.23,6.10,5.97
"Maldives","MDV","Wealth quartiles","MDVw42","Second 25%",7.09,6.92,6.75,6.58
"Maldives","MDV","Wealth quartiles","MDVw43","Third 25%",7.90,7.81,7.72,7.63
"Maldives","MDV","Wealth quartiles","MDVw44","Highest 25%",8.42,8.27,8.11,7.96
"Maldives","MDV","Subnat","MDVr104","Central",8.64,8.48,8.33,8.18
"Maldives","MDV","Subnat","MDVr101","Male",8.18,8.02,7.87,7.72
"Maldives","MDV","Subnat","MDVr102","North",6.72,6.54,6.37,6.20
"Maldives","MDV","Subnat","MDVr103","North Central",6.74,6.60,6.47,6.34
"Maldives","MDV","Subnat","MDVr106","South",6.83,6.65,6.48,6.31
"Maldives","MDV","Subnat","MDVr105","South Central",7.40,7.34,7.28,7.22
"Mongolia","MNG","National","MNGt","Total",,,,
"Mongolia","MNG","Urb/rur","MNGtu","Urban",,,,
"Mongolia","MNG","Urb/rur","MNGtr","Rural",,,,
"Mongolia","MNG","Poverty","MNGp1","Poor",,,,
"Mongolia","MNG","Poverty","MNGp0","Nonpoor",,,,
"Mongolia","MNG","Wealth quartiles","MNGw41","Lowest 25%",,,,
"Mongolia","MNG","Wealth quartiles","MNGw42","Second 25%",,,,
"Mongolia","MNG","Wealth quartiles","MNGw43","Third 25%",,,,
"Mongolia","MNG","Wealth quartiles","MNGw44","Highest 25%",,,,
"Mongolia","MNG","Subnat","MNGr103","Central (Dornogovi, Dundgovi, Umnugovi, Selenge, Tuv, Darkhan-Uul, Govisumber)",,,,
"Mongolia","MNG","Subnat","MNGr104","Eastern (Dornod, Sukhbaatar, Khentii)",,,,
"Mongolia","MNG","Subnat","MNGr102","Khangai (Arkhangai, Bayankhongor, Bulgan, Uvurkhangai, Khuvsgul, Orkhon)",,,,
"Mongolia","MNG","Subnat","MNGr105","Ulaanbaatar",,,,
"Mongolia","MNG","Subnat","MNGr101","Western (Bayan-Ulgii, Govi-Altai, Zavkhan, Uvs, Khovd)",,,,
"Myanmar","MMR","National","MMRt","Total",5.36,5.32,5.28,5.24
"Myanmar","MMR","Urb/rur","MMRtu","Urban",5.65,5.62,5.59,5.56
"Myanmar","MMR","Urb/rur","MMRtr","Rural",5.25,5.21,5.17,5.12
"Myanmar","MMR","Poverty","MMRp1","Poor",5.10,5.05,5.00,4.95
"Myanmar","MMR","Poverty","MMRp0","Nonpoor",5.66,5.62,5.58,5.55
"Myanmar","MMR","Wealth quartiles","MMRw41","Lowest 25%",5.15,5.12,5.09,5.05
"Myanmar","MMR","Wealth quartiles","MMRw42","Second 25%",5.20,5.15,5.10,5.05
"Myanmar","MMR","Wealth quartiles","MMRw43","Third 25%",5.31,5.26,5.21,5.17
"Myanmar","MMR","Wealth quartiles","MMRw44","Highest 25%",5.74,5.71,5.68,5.64
"Myanmar","MMR","Subnat","MMRr114","Ayeyarwaddy",5.26,5.25,5.24,5.23
"Myanmar","MMR","Subnat","MMRr107","Bago",5.12,5.08,5.04,5.00
"Myanmar","MMR","Subnat","MMRr104","Chin",6.27,6.28,6.29,6.30
"Myanmar","MMR","Subnat","MMRr101","Kachin",5.84,5.76,5.69,5.61
"Myanmar","MMR","Subnat","MMRr102","Kayah",5.52,5.48,5.44,5.40
"Myanmar","MMR","Subnat","MMRr103","Kayin",5.67,5.63,5.59,5.54
"Myanmar","MMR","Subnat","MMRr108","Magway",5.00,4.94,4.88,4.82
"Myanmar","MMR","Subnat","MMRr109","Mandalay, NayPyitaw",5.16,5.09,5.02,4.96
"Myanmar","MMR","Subnat","MMRr110","Mon",5.44,5.36,5.28,5.20
"Myanmar","MMR","Subnat","MMRr111","Rakhine",5.97,5.96,5.95,5.93
"Myanmar","MMR","Subnat","MMRr105","Sagaing",5.50,5.45,5.40,5.36
"Myanmar","MMR","Subnat","MMRr113","Shan",5.45,5.42,5.39,5.36
"Myanmar","MMR","Subnat","MMRr106","Taninthayi",5.69,5.64,5.59,5.54
"Myanmar","MMR","Subnat","MMRr112","Yangon",5.22,5.19,5.16,5.12
"Nepal","NPL","National","NPLt","Total",5.66,5.63,5.60,5.56
"Nepal","NPL","Urb/rur","NPLtu","Urban",5.48,5.50,5.52,5.55
"Nepal","NPL","Urb/rur","NPLtr","Rural",5.83,5.82,5.81,5.80
"Nepal","NPL","Poverty","NPLp1","Poor",5.55,5.46,5.37,5.28
"Nepal","NPL","Poverty","NPLp0","Nonpoor",5.76,5.79,5.82,5.85
"Nepal","NPL","Wealth quartiles","NPLw41","Lowest 25%",5.42,5.30,5.18,5.07
"Nepal","NPL","Wealth quartiles","NPLw42","Second 25%",5.60,5.52,5.44,5.35
"Nepal","NPL","Wealth quartiles","NPLw43","Third 25%",6.09,6.10,6.11,6.12
"Nepal","NPL","Wealth quartiles","NPLw44","Highest 25%",5.52,5.58,5.64,5.70
"Nepal","NPL","Subnat","NPLr102","Central",5.78,5.75,5.72,5.69
"Nepal","NPL","Subnat","NPLr101","Eastern",5.41,5.40,5.39,5.37
"Nepal","NPL","Subnat","NPLr105","Far-western",5.93,5.79,5.65,5.51
"Nepal","NPL","Subnat","NPLr104","Mid-western",5.84,5.81,5.78,5.74
"Nepal","NPL","Subnat","NPLr103","Western",5.52,5.50,5.48,5.46
"Pakistan","PAK","National","PAKt","Total",8.69,8.61,8.53,8.45
"Pakistan","PAK","Urb/rur","PAKtu","Urban",8.41,8.32,8.22,8.13
"Pakistan","PAK","Urb/rur","PAKtr","Rural",8.85,8.78,8.71,8.64
"Pakistan","PAK","Poverty","PAKp1","Poor",8.17,8.10,8.02,7.94
